Mems_allowed:	00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001
Mems_allowed_list:	0
voluntary_ctxt_switches:	1
nonvoluntary_ctxt_switches:	5
x86_Thread_features:	
x86_Thread_features_locked:	

--- t=15s ---
[thread times]
141513 (rtos_client) S 140665 140665 140664 34819 140665 4194560 550 0 0 0 0 1 0 0 20 0 4 0 140421502 180195328 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 17 0 0 0 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141519 (rtos_client) S 140665 140665 140664 34819 140665 4194368 1 0 0 0 0 0 0 0 -21 0 4 0 140421503 180195328 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 2 20 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141520 (rtos_client) S 140665 140665 140664 34819 140665 4194624 258 0 0 0 15 0 0 0 -16 0 4 0 140421503 180195328 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 2 15 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141521 (rtos_client) S 140665 140665 140664 34819 140665 4194368 5 0 0 0 0 0 0 0 -11 0 4 0 140421503 180195328 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 1 10 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

[status]
Name:	rtos_client
Umask:	0022
State:	S (sleeping)
Tgid:	141513
Ngid:	0
Pid:	141513
PPid:	140665
TracerPid:	0
Uid:	0	0	0	0
Gid:	0	0	0	0
FDSize:	256
Groups:	0 
NStgid:	141513
NSpid:	141513
NSpgid:	140665
NSsid:	140664
Kthread:	0
VmPeak:	  241508 kB
VmSize:	  175972 kB
VmLck:	       0 kB
VmPin:	       0 kB
VmHWM:	   12112 kB
VmRSS:	   12112 kB
RssAnon:	    2052 kB
RssFile:	   10060 kB
RssShmem:	       0 kB
VmData:	   26124 kB
VmStk:	     132 kB
VmExe:	      20 kB
VmLib:	   11424 kB
VmPTE:	      92 kB
VmSwap:	       0 kB
HugetlbPages:	       0 kB
CoreDumping:	0
THP_enabled:	1
untag_mask:	0xffffffffffffffff
Threads:	4
SigQ:	1/63819
SigPnd:	0000000000000000
ShdPnd:	0000000000000000
SigBlk:	0000000000000000
SigIgn:	0000000000001004
SigCgt:	0000000100000002
CapInh:	0000000000000000
CapPrm:	000001ffffffffff
CapEff:	000001ffffffffff
CapBnd:	000001ffffffffff
CapAmb:	0000000000000000
NoNewPrivs:	0
Seccomp:	0
Seccomp_filters:	0
Speculation_Store_Bypass:	thread vulnerable
SpeculationIndirectBranch:	conditional enabled
Cpus_allowed:	f
Cpus_allowed_list:	0-3
Mems_allowed:	00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001
Mems_allowed_list:	0
voluntary_ctxt_switches:	1
nonvoluntary_ctxt_switches:	5
x86_Thread_features:	
x86_Thread_features_locked:	

--- t=20s ---
[thread times]
141513 (rtos_client) S 140665 140665 140664 34819 140665 4194560 550 0 0 0 0 1 0 0 20 0 4 0 140421502 180195328 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 17 0 0 0 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141519 (rtos_client) S 140665 140665 140664 34819 140665 4194368 1 0 0 0 0 0 0 0 -21 0 4 0 140421503 180195328 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 2 20 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141520 (rtos_client) S 140665 140665 140664 34819 140665 4194624 260 0 0 0 20 1 0 0 -16 0 4 0 140421503 180195328 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 3 15 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141521 (rtos_client) S 140665 140665 140664 34819 140665 4194368 5 0 0 0 0 0 0 0 -11 0 4 0 140421503 180195328 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 1 10 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

[status]
Name:	rtos_client
Umask:	0022
State:	S (sleeping)
Tgid:	141513
Ngid:	0
Pid:	141513
PPid:	140665
TracerPid:	0
Uid:	0	0	0	0
Gid:	0	0	0	0
FDSize:	256
Groups:	0 
NStgid:	141513
NSpid:	141513
NSpgid:	140665
NSsid:	140664
Kthread:	0
VmPeak:	  241508 kB
VmSize:	  175972 kB
VmLck:	       0 kB
VmPin:	       0 kB
VmHWM:	   12120 kB
VmRSS:	   12120 kB
RssAnon:	    2060 kB
RssFile:	   10060 kB
RssShmem:	       0 kB
VmData:	   26128 kB
VmStk:	     132 kB
VmExe:	      20 kB
VmLib:	   11424 kB
VmPTE:	      92 kB
VmSwap:	       0 kB
HugetlbPages:	       0 kB
CoreDumping:	0
THP_enabled:	1
untag_mask:	0xffffffffffffffff
Threads:	4
SigQ:	1/63819
SigPnd:	0000000000000000
ShdPnd:	0000000000000000
SigBlk:	0000000000000000
SigIgn:	0000000000001004
SigCgt:	0000000100000002
CapInh:	0000000000000000
CapPrm:	000001ffffffffff
CapEff:	000001ffffffffff
CapBnd:	000001ffffffffff
CapAmb:	0000000000000000
NoNewPrivs:	0
Seccomp:	0
Seccomp_filters:	0
Speculation_Store_Bypass:	thread vulnerable
SpeculationIndirectBranch:	conditional enabled
Cpus_allowed:	f
Cpus_allowed_list:	0-3
Mems_allowed:	00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001
Mems_allowed_list:	0
voluntary_ctxt_switches:	1
nonvoluntary_ctxt_switches:	5
x86_Thread_features:	
x86_Thread_features_locked:	

--- t=25s ---
[thread times]
141513 (rtos_client) S 140665 140665 140664 34819 140665 4194560 550 0 0 0 0 1 0 0 20 0 4 0 140421502 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 17 0 0 0 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141519 (rtos_client) S 140665 140665 140664 34819 140665 4194624 16 0 0 0 0 0 0 0 -21 0 4 0 140421503 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 2 20 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141520 (rtos_client) S 140665 140665 140664 34819 140665 4194624 262 0 0 0 26 1 0 0 -16 0 4 0 140421503 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 3 15 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141521 (rtos_client) S 140665 140665 140664 34819 140665 4194368 5 0 0 0 0 0 0 0 -11 0 4 0 140421503 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 1 10 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

[status]
Name:	rtos_client
Umask:	0022
State:	S (sleeping)
Tgid:	141513
Ngid:	0
Pid:	141513
PPid:	140665
TracerPid:	0
Uid:	0	0	0	0
Gid:	0	0	0	0
FDSize:	256
Groups:	0 
NStgid:	141513
NSpid:	141513
NSpgid:	140665
NSsid:	140664
Kthread:	0
VmPeak:	  241508 kB
VmSize:	  241508 kB
VmLck:	       0 kB
VmPin:	       0 kB
VmHWM:	   12188 kB
VmRSS:	   12188 kB
RssAnon:	    2128 kB
RssFile:	   10060 kB
RssShmem:	       0 kB
VmData:	   26268 kB
VmStk:	     132 kB
VmExe:	      20 kB
VmLib:	   11424 kB
VmPTE:	      96 kB
VmSwap:	       0 kB
HugetlbPages:	       0 kB
CoreDumping:	0
THP_enabled:	1
untag_mask:	0xffffffffffffffff
Threads:	4
SigQ:	1/63819
SigPnd:	0000000000000000
ShdPnd:	0000000000000000
SigBlk:	0000000000000000
SigIgn:	0000000000001004
SigCgt:	0000000100000002
CapInh:	0000000000000000
CapPrm:	000001ffffffffff
CapEff:	000001ffffffffff
CapBnd:	000001ffffffffff
CapAmb:	0000000000000000
NoNewPrivs:	0
Seccomp:	0
Seccomp_filters:	0
Speculation_Store_Bypass:	thread vulnerable
SpeculationIndirectBranch:	conditional enabled
Cpus_allowed:	f
Cpus_allowed_list:	0-3
Mems_allowed:	00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001
Mems_allowed_list:	0
voluntary_ctxt_switches:	1
nonvoluntary_ctxt_switches:	5
x86_Thread_features:	
x86_Thread_features_locked:	

--- t=30s ---
[thread times]
141513 (rtos_client) S 140665 140665 140664 34819 140665 4194560 550 0 0 0 0 1 0 0 20 0 4 0 140421502 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 17 0 0 0 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141519 (rtos_client) S 140665 140665 140664 34819 140665 4194624 16 0 0 0 1 0 0 0 -21 0 4 0 140421503 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 2 20 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141520 (rtos_client) S 140665 140665 140664 34819 140665 4194624 262 0 0 0 26 1 0 0 -16 0 4 0 140421503 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 3 15 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141521 (rtos_client) S 140665 140665 140664 34819 140665 4194368 5 0 0 0 0 0 0 0 -11 0 4 0 140421503 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 1 10 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

[status]
Name:	rtos_client
Umask:	0022
State:	S (sleeping)
Tgid:	141513
Ngid:	0
Pid:	141513
PPid:	140665
TracerPid:	0
Uid:	0	0	0	0
Gid:	0	0	0	0
FDSize:	256
Groups:	0 
NStgid:	141513
NSpid:	141513
NSpgid:	140665
NSsid:	140664
Kthread:	0
VmPeak:	  241508 kB
VmSize:	  241508 kB
VmLck:	       0 kB
VmPin:	       0 kB
VmHWM:	   12188 kB
VmRSS:	   12188 kB
RssAnon:	    2128 kB
RssFile:	   10060 kB
RssShmem:	       0 kB
VmData:	   26268 kB
VmStk:	     132 kB
VmExe:	      20 kB
VmLib:	   11424 kB
VmPTE:	      96 kB
VmSwap:	       0 kB
HugetlbPages:	       0 kB
CoreDumping:	0
THP_enabled:	1
untag_mask:	0xffffffffffffffff
Threads:	4
SigQ:	1/63819
SigPnd:	0000000000000000
ShdPnd:	0000000000000000
SigBlk:	0000000000000000
SigIgn:	0000000000001004
SigCgt:	0000000100000002
CapInh:	0000000000000000
CapPrm:	000001ffffffffff
CapEff:	000001ffffffffff
CapBnd:	000001ffffffffff
CapAmb:	0000000000000000
NoNewPrivs:	0
Seccomp:	0
Seccomp_filters:	0
Speculation_Store_Bypass:	thread vulnerable
SpeculationIndirectBranch:	conditional enabled
Cpus_allowed:	f
Cpus_allowed_list:	0-3
Mems_allowed:	00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001
Mems_allowed_list:	0
voluntary_ctxt_switches:	1
nonvoluntary_ctxt_switches:	5
x86_Thread_features:	
x86_Thread_features_locked:	

--- t=36s ---
[thread times]
141513 (rtos_client) S 140665 140665 140664 34819 140665 4194560 550 0 0 0 0 1 0 0 20 0 4 0 140421502 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 17 0 0 0 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141519 (rtos_client) S 140665 140665 140664 34819 140665 4194624 16 0 0 0 2 0 0 0 -21 0 4 0 140421503 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 2 20 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141520 (rtos_client) S 140665 140665 140664 34819 140665 4194624 262 0 0 0 26 1 0 0 -16 0 4 0 140421503 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 3 15 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141521 (rtos_client) S 140665 140665 140664 34819 140665 4194368 5 0 0 0 0 0 0 0 -11 0 4 0 140421503 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 1 10 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

[status]
Name:	rtos_client
Umask:	0022
State:	S (sleeping)
Tgid:	141513
Ngid:	0
Pid:	141513
PPid:	140665
TracerPid:	0
Uid:	0	0	0	0
Gid:	0	0	0	0
FDSize:	256
Groups:	0 
NStgid:	141513
NSpid:	141513
NSpgid:	140665
NSsid:	140664
Kthread:	0
VmPeak:	  241508 kB
VmSize:	  241508 kB
VmLck:	       0 kB
VmPin:	       0 kB
VmHWM:	   12188 kB
VmRSS:	   12188 kB
RssAnon:	    2128 kB
RssFile:	   10060 kB
RssShmem:	       0 kB
VmData:	   26268 kB
VmStk:	     132 kB
VmExe:	      20 kB
VmLib:	   11424 kB
VmPTE:	      96 kB
VmSwap:	       0 kB
HugetlbPages:	       0 kB
CoreDumping:	0
THP_enabled:	1
untag_mask:	0xffffffffffffffff
Threads:	4
SigQ:	1/63819
SigPnd:	0000000000000000
ShdPnd:	0000000000000000
SigBlk:	0000000000000000
SigIgn:	0000000000001004
SigCgt:	0000000100000002
CapInh:	0000000000000000
CapPrm:	000001ffffffffff
CapEff:	000001ffffffffff
CapBnd:	000001ffffffffff
CapAmb:	0000000000000000
NoNewPrivs:	0
Seccomp:	0
Seccomp_filters:	0
Speculation_Store_Bypass:	thread vulnerable
SpeculationIndirectBranch:	conditional enabled
Cpus_allowed:	f
Cpus_allowed_list:	0-3
Mems_allowed:	00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001
Mems_allowed_list:	0
voluntary_ctxt_switches:	1
nonvoluntary_ctxt_switches:	5
x86_Thread_features:	
x86_Thread_features_locked:	

--- t=41s ---
[thread times]
141513 (rtos_client) S 140665 140665 140664 34819 140665 4194560 550 0 0 0 0 1 0 0 20 0 4 0 140421502 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 17 0 0 0 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141519 (rtos_client) S 140665 140665 140664 34819 140665 4194624 16 0 0 0 3 0 0 0 -21 0 4 0 140421503 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 2 20 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141520 (rtos_client) S 140665 140665 140664 34819 140665 4194624 264 0 0 0 30 2 0 0 -16 0 4 0 140421503 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 3 15 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

141521 (rtos_client) S 140665 140665 140664 34819 140665 4194368 5 0 0 0 0 0 0 0 -11 0 4 0 140421503 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 -1 1 10 2 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

[status]
Name:	rtos_client
Umask:	0022
State:	S (sleeping)
Tgid:	141513
Ngid:	0
Pid:	141513
PPid:	140665
TracerPid:	0
Uid:	0	0	0	0
Gid:	0	0	0	0
FDSize:	256
Groups:	0 
NStgid:	141513
NSpid:	141513
NSpgid:	140665
NSsid:	140664
Kthread:	0
VmPeak:	  241508 kB
VmSize:	  241508 kB
VmLck:	       0 kB
VmPin:	       0 kB
VmHWM:	   12196 kB
VmRSS:	   12196 kB
RssAnon:	    2136 kB
RssFile:	   10060 kB
RssShmem:	       0 kB
VmData:	   26284 kB
VmStk:	     132 kB
VmExe:	      20 kB
VmLib:	   11424 kB
VmPTE:	      96 kB
VmSwap:	       0 kB
HugetlbPages:	       0 kB
CoreDumping:	0
THP_enabled:	1
untag_mask:	0xffffffffffffffff
Threads:	4
SigQ:	1/63819
SigPnd:	0000000000000000
ShdPnd:	0000000000000000
SigBlk:	0000000000000000
SigIgn:	0000000000001004
SigCgt:	0000000100000002
CapInh:	0000000000000000
CapPrm:	000001ffffffffff
CapEff:	000001ffffffffff
CapBnd:	000001ffffffffff
CapAmb:	0000000000000000
NoNewPrivs:	0
Seccomp:	0
Seccomp_filters:	0
Speculation_Store_Bypass:	thread vulnerable
SpeculationIndirectBranch:	conditional enabled
Cpus_allowed:	f
Cpus_allowed_list:	0-3
Mems_allowed:	00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001
Mems_allowed_list:	0
voluntary_ctxt_switches:	1
nonvoluntary_ctxt_switches:	5
x86_Thread_features:	
x86_Thread_features_locked:	

--- t=46s ---
[thread times]
141513 (rtos_client) S 140665 140665 140664 34819 140665 4194560 550 0 0 0 0 1 0 0 20 0 4 0 140421502 247304192 2944 18446744073709551615 97864224460800 97864224480657 140727027568944 0 0 0 0 4100 2 1 0 0 17 0 0 0 0 0 0 97864224492000 97864224493584 97864970633216 140727027574529 140727027574558 140727027574558 140727027576810 0

